status	seconds	page	total	suspect_md	pdf	page_txt
ok	1.77	17	316	George-marshall - A-guide-to-merleau-pontys-phenomenology-of-perception.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Fenomenologia/George-marshall - A-guide-to-merleau-pontys-phenomenology-of-perception.pdf	ocr-reconvertidos-rapid/_page-ocr/George-marshall - A-guide-to-merleau-pontys-phenomenology-of-perception/0017.txt
ok	1.82	18	316	George-marshall - A-guide-to-merleau-pontys-phenomenology-of-perception.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Fenomenologia/George-marshall - A-guide-to-merleau-pontys-phenomenology-of-perception.pdf	ocr-reconvertidos-rapid/_page-ocr/George-marshall - A-guide-to-merleau-pontys-phenomenology-of-perception/0018.txt
ok	1.92	19	316	George-marshall - A-guide-to-merleau-pontys-phenomenology-of-perception.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Fenomenologia/George-marshall - A-guide-to-merleau-pontys-phenomenology-of-perception.pdf	ocr-reconvertidos-rapid/_page-ocr/George-marshall - A-guide-to-merleau-pontys-phenomenology-of-perception/0019.txt
ok	1.89	20	316	George-marshall - A-guide-to-merleau-pontys-phenomenology-of-perception.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Fenomenologia/George-marshall - A-guide-to-merleau-pontys-phenomenology-of-perception.pdf	ocr-reconvertidos-rapid/_page-ocr/George-marshall - A-guide-to-merleau-pontys-phenomenology-of-perception/0020.txt
ok	1.72	21	316	George-marshall - A-guide-to-merleau-pontys-phenomenology-of-perception.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Fenomenologia/George-marshall - A-guide-to-merleau-pontys-phenomenology-of-perception.pdf	ocr-reconvertidos-rapid/_page-ocr/George-marshall - A-guide-to-merleau-pontys-phenomenology-of-perception/0021.txt
ok	1.78	22	316	George-marshall - A-guide-to-merleau-pontys-phenomenology-of-perception.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Fenomenologia/George-marshall - A-guide-to-merleau-pontys-phenomenology-of-perception.pdf	ocr-reconvertidos-rapid/_page-ocr/George-marshall - A-guide-to-merleau-pontys-phenomenology-of-perception/0022.txt
ok	1.77	23	316	George-marshall - A-guide-to-merleau-pontys-phenomenology-of-perception.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Fenomenologia/George-marshall - A-guide-to-merleau-pontys-phenomenology-of-perception.pdf	ocr-reconvertidos-rapid/_page-ocr/George-marshall - A-guide-to-merleau-pontys-phenomenology-of-perception/0023.txt
ok	1.87	24	316	George-marshall - A-guide-to-merleau-pontys-phenomenology-of-perception.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Fenomenologia/George-marshall - A-guide-to-merleau-pontys-phenomenology-of-perception.pdf	ocr-reconvertidos-rapid/_page-ocr/George-marshall - A-guide-to-merleau-pontys-phenomenology-of-perception/0024.txt
ok	1.78	25	316	George-marshall - A-guide-to-merleau-pontys-phenomenology-of-perception.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Fenomenologia/George-marshall - A-guide-to-merleau-pontys-phenomenology-of-perception.pdf	ocr-reconvertidos-rapid/_page-ocr/George-marshall - A-guide-to-merleau-pontys-phenomenology-of-perception/0025.txt
ok	1.91	26	316	George-marshall - A-guide-to-merleau-pontys-phenomenology-of-perception.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Fenomenologia/George-marshall - A-guide-to-merleau-pontys-phenomenology-of-perception.pdf	ocr-reconvertidos-rapid/_page-ocr/George-marshall - A-guide-to-merleau-pontys-phenomenology-of-perception/0026.txt
ok	1.91	27	316	George-marshall - A-guide-to-merleau-pontys-phenomenology-of-perception.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Fenomenologia/George-marshall - A-guide-to-merleau-pontys-phenomenology-of-perception.pdf	ocr-reconvertidos-rapid/_page-ocr/George-marshall - A-guide-to-merleau-pontys-phenomenology-of-perception/0027.txt
ok	1.84	28	316	George-marshall - A-guide-to-merleau-pontys-phenomenology-of-perception.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Fenomenologia/George-marshall - A-guide-to-merleau-pontys-phenomenology-of-perception.pdf	ocr-reconvertidos-rapid/_page-ocr/George-marshall - A-guide-to-merleau-pontys-phenomenology-of-perception/0028.txt
ok	1.98	29	316	George-marshall - A-guide-to-merleau-pontys-phenomenology-of-perception.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Fenomenologia/George-marshall - A-guide-to-merleau-pontys-phenomenology-of-perception.pdf	ocr-reconvertidos-rapid/_page-ocr/George-marshall - A-guide-to-merleau-pontys-phenomenology-of-perception/0029.txt
ok	1.9	30	316	George-marshall - A-guide-to-merleau-pontys-phenomenology-of-perception.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Fenomenologia/George-marshall - A-guide-to-merleau-pontys-phenomenology-of-perception.pdf	ocr-reconvertidos-rapid/_page-ocr/George-marshall - A-guide-to-merleau-pontys-phenomenology-of-perception/0030.txt
ok	1.86	31	316	George-marshall - A-guide-to-merleau-pontys-phenomenology-of-perception.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Fenomenologia/George-marshall - A-guide-to-merleau-pontys-phenomenology-of-perception.pdf	ocr-reconvertidos-rapid/_page-ocr/George-marshall - A-guide-to-merleau-pontys-phenomenology-of-perception/0031.txt
ok	1.88	32	316	George-marshall - A-guide-to-merleau-pontys-phenomenology-of-perception.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Fenomenologia/George-marshall - A-guide-to-merleau-pontys-phenomenology-of-perception.pdf	ocr-reconvertidos-rapid/_page-ocr/George-marshall - A-guide-to-merleau-pontys-phenomenology-of-perception/0032.txt
ok	1.93	33	316	George-marshall - A-guide-to-merleau-pontys-phenomenology-of-perception.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Fenomenologia/George-marshall - A-guide-to-merleau-pontys-phenomenology-of-perception.pdf	ocr-reconvertidos-rapid/_page-ocr/George-marshall - A-guide-to-merleau-pontys-phenomenology-of-perception/0033.txt
ok	2.01	34	316	George-marshall - A-guide-to-merleau-pontys-phenomenology-of-perception.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Fenomenologia/George-marshall - A-guide-to-merleau-pontys-phenomenology-of-perception.pdf	ocr-reconvertidos-rapid/_page-ocr/George-marshall - A-guide-to-merleau-pontys-phenomenology-of-perception/0034.txt
ok	1.89	35	316	George-marshall - A-guide-to-merleau-pontys-phenomenology-of-perception.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Fenomenologia/George-marshall - A-guide-to-merleau-pontys-phenomenology-of-perception.pdf	ocr-reconvertidos-rapid/_page-ocr/George-marshall - A-guide-to-merleau-pontys-phenomenology-of-perception/0035.txt
ok	2.06	36	316	George-marshall - A-guide-to-merleau-pontys-phenomenology-of-perception.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Fenomenologia/George-marshall - A-guide-to-merleau-pontys-phenomenology-of-perception.pdf	ocr-reconvertidos-rapid/_page-ocr/George-marshall - A-guide-to-merleau-pontys-phenomenology-of-perception/0036.txt
ok	2.06	37	316	George-marshall - A-guide-to-merleau-pontys-phenomenology-of-perception.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Fenomenologia/George-marshall - A-guide-to-merleau-pontys-phenomenology-of-perception.pdf	ocr-reconvertidos-rapid/_page-ocr/George-marshall - A-guide-to-merleau-pontys-phenomenology-of-perception/0037.txt
ok	1.99	38	316	George-marshall - A-guide-to-merleau-pontys-phenomenology-of-perception.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Fenomenologia/George-marshall - A-guide-to-merleau-pontys-phenomenology-of-perception.pdf	ocr-reconvertidos-rapid/_page-ocr/George-marshall - A-guide-to-merleau-pontys-phenomenology-of-perception/0038.txt
ok	1.91	39	316	George-marshall - A-guide-to-merleau-pontys-phenomenology-of-perception.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Fenomenologia/George-marshall - A-guide-to-merleau-pontys-phenomenology-of-perception.pdf	ocr-reconvertidos-rapid/_page-ocr/George-marshall - A-guide-to-merleau-pontys-phenomenology-of-perception/0039.txt
ok	2.12	40	316	George-marshall - A-guide-to-merleau-pontys-phenomenology-of-perception.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Fenomenologia/George-marshall - A-guide-to-merleau-pontys-phenomenology-of-perception.pdf	ocr-reconvertidos-rapid/_page-ocr/George-marshall - A-guide-to-merleau-pontys-phenomenology-of-perception/0040.txt
ok	2.05	41	316	George-marshall - A-guide-to-merleau-pontys-phenomenology-of-perception.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Fenomenologia/George-marshall - A-guide-to-merleau-pontys-phenomenology-of-perception.pdf	ocr-reconvertidos-rapid/_page-ocr/George-marshall - A-guide-to-merleau-pontys-phenomenology-of-perception/0041.txt
ok	2.06	42	316	George-marshall - A-guide-to-merleau-pontys-phenomenology-of-perception.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Fenomenologia/George-marshall - A-guide-to-merleau-pontys-phenomenology-of-perception.pdf	ocr-reconvertidos-rapid/_page-ocr/George-marshall - A-guide-to-merleau-pontys-phenomenology-of-perception/0042.txt
ok	2.1	43	316	George-marshall - A-guide-to-merleau-pontys-phenomenology-of-perception.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Fenomenologia/George-marshall - A-guide-to-merleau-pontys-phenomenology-of-perception.pdf	ocr-reconvertidos-rapid/_page-ocr/George-marshall - A-guide-to-merleau-pontys-phenomenology-of-perception/0043.txt
ok	1.83	44	316	George-marshall - A-guide-to-merleau-pontys-phenomenology-of-perception.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Fenomenologia/George-marshall - A-guide-to-merleau-pontys-phenomenology-of-perception.pdf	ocr-reconvertidos-rapid/_page-ocr/George-marshall - A-guide-to-merleau-pontys-phenomenology-of-perception/0044.txt
ok	1.01	45	316	George-marshall - A-guide-to-merleau-pontys-phenomenology-of-perception.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Fenomenologia/George-marshall - A-guide-to-merleau-pontys-phenomenology-of-perception.pdf	ocr-reconvertidos-rapid/_page-ocr/George-marshall - A-guide-to-merleau-pontys-phenomenology-of-perception/0045.txt
ok	1.7	46	316	George-marshall - A-guide-to-merleau-pontys-phenomenology-of-perception.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Fenomenologia/George-marshall - A-guide-to-merleau-pontys-phenomenology-of-perception.pdf	ocr-reconvertidos-rapid/_page-ocr/George-marshall - A-guide-to-merleau-pontys-phenomenology-of-perception/0046.txt
ok	1.92	47	316	George-marshall - A-guide-to-merleau-pontys-phenomenology-of-perception.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Fenomenologia/George-marshall - A-guide-to-merleau-pontys-phenomenology-of-perception.pdf	ocr-reconvertidos-rapid/_page-ocr/George-marshall - A-guide-to-merleau-pontys-phenomenology-of-perception/0047.txt
ok	1.93	48	316	George-marshall - A-guide-to-merleau-pontys-phenomenology-of-perception.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Fenomenologia/George-marshall - A-guide-to-merleau-pontys-phenomenology-of-perception.pdf	ocr-reconvertidos-rapid/_page-ocr/George-marshall - A-guide-to-merleau-pontys-phenomenology-of-perception/0048.txt
ok	1.92	49	316	George-marshall - A-guide-to-merleau-pontys-phenomenology-of-perception.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Fenomenologia/George-marshall - A-guide-to-merleau-pontys-phenomenology-of-perception.pdf	ocr-reconvertidos-rapid/_page-ocr/George-marshall - A-guide-to-merleau-pontys-phenomenology-of-perception/0049.txt
ok	1.78	50	316	George-marshall - A-guide-to-merleau-pontys-phenomenology-of-perception.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Fenomenologia/George-marshall - A-guide-to-merleau-pontys-phenomenology-of-perception.pdf	ocr-reconvertidos-rapid/_page-ocr/George-marshall - A-guide-to-merleau-pontys-phenomenology-of-perception/0050.txt
ok	2.06	51	316	George-marshall - A-guide-to-merleau-pontys-phenomenology-of-perception.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Fenomenologia/George-marshall - A-guide-to-merleau-pontys-phenomenology-of-perception.pdf	ocr-reconvertidos-rapid/_page-ocr/George-marshall - A-guide-to-merleau-pontys-phenomenology-of-perception/0051.txt
ok	1.91	52	316	George-marshall - A-guide-to-merleau-pontys-phenomenology-of-perception.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Fenomenologia/George-marshall - A-guide-to-merleau-pontys-phenomenology-of-perception.pdf	ocr-reconvertidos-rapid/_page-ocr/George-marshall - A-guide-to-merleau-pontys-phenomenology-of-perception/0052.txt
ok	1.91	53	316	George-marshall - A-guide-to-merleau-pontys-phenomenology-of-perception.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Fenomenologia/George-marshall - A-guide-to-merleau-pontys-phenomenology-of-perception.pdf	ocr-reconvertidos-rapid/_page-ocr/George-marshall - A-guide-to-merleau-pontys-phenomenology-of-perception/0053.txt
ok	2.02	54	316	George-marshall - A-guide-to-merleau-pontys-phenomenology-of-perception.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Fenomenologia/George-marshall - A-guide-to-merleau-pontys-phenomenology-of-perception.pdf	ocr-reconvertidos-rapid/_page-ocr/George-marshall - A-guide-to-merleau-pontys-phenomenology-of-perception/0054.txt
ok	2.0	55	316	George-marshall - A-guide-to-merleau-pontys-phenomenology-of-perception.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Fenomenologia/George-marshall - A-guide-to-merleau-pontys-phenomenology-of-perception.pdf	ocr-reconvertidos-rapid/_page-ocr/George-marshall - A-guide-to-merleau-pontys-phenomenology-of-perception/0055.txt
ok	1.87	56	316	George-marshall - A-guide-to-merleau-pontys-phenomenology-of-perception.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Fenomenologia/George-marshall - A-guide-to-merleau-pontys-phenomenology-of-perception.pdf	ocr-reconvertidos-rapid/_page-ocr/George-marshall - A-guide-to-merleau-pontys-phenomenology-of-perception/0056.txt
ok	2.03	57	316	George-marshall - A-guide-to-merleau-pontys-phenomenology-of-perception.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Fenomenologia/George-marshall - A-guide-to-merleau-pontys-phenomenology-of-perception.pdf	ocr-reconvertidos-rapid/_page-ocr/George-marshall - A-guide-to-merleau-pontys-phenomenology-of-perception/0057.txt
ok	2.26	58	316	George-marshall - A-guide-to-merleau-pontys-phenomenology-of-perception.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Fenomenologia/George-marshall - A-guide-to-merleau-pontys-phenomenology-of-perception.pdf	ocr-reconvertidos-rapid/_page-ocr/George-marshall - A-guide-to-merleau-pontys-phenomenology-of-perception/0058.txt
ok	2.0	59	316	George-marshall - A-guide-to-merleau-pontys-phenomenology-of-perception.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Fenomenologia/George-marshall - A-guide-to-merleau-pontys-phenomenology-of-perception.pdf	ocr-reconvertidos-rapid/_page-ocr/George-marshall - A-guide-to-merleau-pontys-phenomenology-of-perception/0059.txt
ok	2.2	60	316	George-marshall - A-guide-to-merleau-pontys-phenomenology-of-perception.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Fenomenologia/George-marshall - A-guide-to-merleau-pontys-phenomenology-of-perception.pdf	ocr-reconvertidos-rapid/_page-ocr/George-marshall - A-guide-to-merleau-pontys-phenomenology-of-perception/0060.txt
ok	1.93	61	316	George-marshall - A-guide-to-merleau-pontys-phenomenology-of-perception.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Fenomenologia/George-marshall - A-guide-to-merleau-pontys-phenomenology-of-perception.pdf	ocr-reconvertidos-rapid/_page-ocr/George-marshall - A-guide-to-merleau-pontys-phenomenology-of-perception/0061.txt
ok	1.92	62	316	George-marshall - A-guide-to-merleau-pontys-phenomenology-of-perception.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Fenomenologia/George-marshall - A-guide-to-merleau-pontys-phenomenology-of-perception.pdf	ocr-reconvertidos-rapid/_page-ocr/George-marshall - A-guide-to-merleau-pontys-phenomenology-of-perception/0062.txt
ok	2.0	63	316	George-marshall - A-guide-to-merleau-pontys-phenomenology-of-perception.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Fenomenologia/George-marshall - A-guide-to-merleau-pontys-phenomenology-of-perception.pdf	ocr-reconvertidos-rapid/_page-ocr/George-marshall - A-guide-to-merleau-pontys-phenomenology-of-perception/0063.txt
ok	1.98	64	316	George-marshall - A-guide-to-merleau-pontys-phenomenology-of-perception.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Fenomenologia/George-marshall - A-guide-to-merleau-pontys-phenomenology-of-perception.pdf	ocr-reconvertidos-rapid/_page-ocr/George-marshall - A-guide-to-merleau-pontys-phenomenology-of-perception/0064.txt
ok	1.88	65	316	George-marshall - A-guide-to-merleau-pontys-phenomenology-of-perception.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Fenomenologia/George-marshall - A-guide-to-merleau-pontys-phenomenology-of-perception.pdf	ocr-reconvertidos-rapid/_page-ocr/George-marshall - A-guide-to-merleau-pontys-phenomenology-of-perception/0065.txt
ok	1.89	66	316	George-marshall - A-guide-to-merleau-pontys-phenomenology-of-perception.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Fenomenologia/George-marshall - A-guide-to-merleau-pontys-phenomenology-of-perception.pdf	ocr-reconvertidos-rapid/_page-ocr/George-marshall - A-guide-to-merleau-pontys-phenomenology-of-perception/0066.txt
ok	1.86	67	316	George-marshall - A-guide-to-merleau-pontys-phenomenology-of-perception.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Fenomenologia/George-marshall - A-guide-to-merleau-pontys-phenomenology-of-perception.pdf	ocr-reconvertidos-rapid/_page-ocr/George-marshall - A-guide-to-merleau-pontys-phenomenology-of-perception/0067.txt
ok	1.91	68	316	George-marshall - A-guide-to-merleau-pontys-phenomenology-of-perception.md	/Volumes/Documentos HD/Documento HD/Meu Trabalho/Estudos Acadêmicos/referencias-pdf/Fenomenologia/George-marshall - A-guide-to-merleau-pontys-phenomenology-of-perception.pdf	ocr-reconvertidos-rapid/_page-ocr/George-marshall - A-guide-to-merleau-pontys-phenomenology-of-perception/0068.txt
